3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  barren  islands,  reefs  and  coral  outcrops  are  believed  to  be  in  rich  in  oil  and  gas  and  the  overlapping  claims  have  long  been  feared  as  Asia's  next  flashpoint  for  armed  conflict. 	151	161	flashpoint	10	10	10	6	1	0.8	['flashpoint']	1	flashpoint
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  barren  islands,  reefs  and  coral  outcrops  are  believed  to  be  in  rich  in  oil  and  gas  and  the  overlapping  claims  have  long  been  feared  as  Asia's  next  flashpoint  for  armed  conflict. 	107	113	claims	10	10	0	0	0	0.0	['claims']	1	claims
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  barren  islands,  reefs  and  coral  outcrops  are  believed  to  be  in  rich  in  oil  and  gas  and  the  overlapping  claims  have  long  been  feared  as  Asia's  next  flashpoint  for  armed  conflict. 	119	123	long	10	10	0	0	0	0.0	['long']	1	long
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  barren  islands,  reefs  and  coral  outcrops  are  believed  to  be  in  rich  in  oil  and  gas  and  the  overlapping  claims  have  long  been  feared  as  Asia's  next  flashpoint  for  armed  conflict. 	129	135	feared	10	10	0	0	0	0.0	['feared']	1	feared
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  barren  islands,  reefs  and  coral  outcrops  are  believed  to  be  in  rich  in  oil  and  gas  and  the  overlapping  claims  have  long  been  feared  as  Asia's  next  flashpoint  for  armed  conflict. 	139	143	asia	10	10	0	0	0	0.0	['Asia']	1	Asia
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  barren  islands,  reefs  and  coral  outcrops  are  believed  to  be  in  rich  in  oil  and  gas  and  the  overlapping  claims  have  long  been  feared  as  Asia's  next  flashpoint  for  armed  conflict. 	172	180	conflict	10	10	0	2	1	0.1	['conflict']	1	conflict
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  barren  islands,  reefs  and  coral  outcrops  are  believed  to  be  in  rich  in  oil  and  gas  and  the  overlapping  claims  have  long  been  feared  as  Asia's  next  flashpoint  for  armed  conflict. 	166	171	armed	10	10	0	0	0	0.0	['armed']	1	armed
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Both  China  and  the  Philippines  flexed  their  muscles  on  Wednesday. 	31	37	flexed	10	10	2	6	1	0.4	['flexed']	1	flexed
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Both  China  and  the  Philippines  flexed  their  muscles  on  Wednesday. 	5	10	china	10	10	0	0	0	0.0	['China']	1	China
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Both  China  and  the  Philippines  flexed  their  muscles  on  Wednesday. 	19	30	philippines	10	10	0	0	0	0.0	['Philippines']	1	Philippines
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Both  China  and  the  Philippines  flexed  their  muscles  on  Wednesday. 	44	51	muscles	10	10	0	0	0	0.0	['muscles']	1	muscles
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Both  China  and  the  Philippines  flexed  their  muscles  on  Wednesday. 	55	64	wednesday	10	10	0	0	0	0.0	['Wednesday']	1	Wednesday
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Del  Rosario  said  that  he  warned  China's  ambassador  that  "if  the  Philippines  is  challenged,  we  are  prepared  to  secure  our  sovereignty." 	40	50	ambassador	10	10	2	1	1	0.15	['ambassador']	1	ambassador
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Del  Rosario  said  that  he  warned  China's  ambassador  that  "if  the  Philippines  is  challenged,  we  are  prepared  to  secure  our  sovereignty." 	0	3	del	10	10	0	0	0	0.0	['Del']	1	Del
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Del  Rosario  said  that  he  warned  China's  ambassador  that  "if  the  Philippines  is  challenged,  we  are  prepared  to  secure  our  sovereignty." 	4	11	rosario	10	10	0	0	0	0.0	['Rosario']	1	Rosario
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Del  Rosario  said  that  he  warned  China's  ambassador  that  "if  the  Philippines  is  challenged,  we  are  prepared  to  secure  our  sovereignty." 	25	31	warned	10	10	0	0	0	0.0	['warned']	1	warned
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Del  Rosario  said  that  he  warned  China's  ambassador  that  "if  the  Philippines  is  challenged,  we  are  prepared  to  secure  our  sovereignty." 	32	37	china	10	10	0	0	0	0.0	['China']	1	China
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Del  Rosario  said  that  he  warned  China's  ambassador  that  "if  the  Philippines  is  challenged,  we  are  prepared  to  secure  our  sovereignty." 	79	89	challenged	10	10	0	2	1	0.1	['challenged']	1	challenged
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Del  Rosario  said  that  he  warned  China's  ambassador  that  "if  the  Philippines  is  challenged,  we  are  prepared  to  secure  our  sovereignty." 	64	75	philippines	10	10	0	0	0	0.0	['Philippines']	1	Philippines
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Del  Rosario  said  that  he  warned  China's  ambassador  that  "if  the  Philippines  is  challenged,  we  are  prepared  to  secure  our  sovereignty." 	98	106	prepared	10	10	0	0	0	0.0	['prepared']	1	prepared
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Del  Rosario  said  that  he  warned  China's  ambassador  that  "if  the  Philippines  is  challenged,  we  are  prepared  to  secure  our  sovereignty." 	121	132	sovereignty	10	10	9	10	1	0.95	['sovereignty']	1	sovereignty
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 Del  Rosario  said  that  he  warned  China's  ambassador  that  "if  the  Philippines  is  challenged,  we  are  prepared  to  secure  our  sovereignty." 	110	116	secure	10	10	0	0	0	0.0	['secure']	1	secure
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	43	50	vessels	10	10	3	4	1	0.35	['vessels']	1	vessels
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	4	14	philippine	10	10	0	0	0	0.0	['Philippine']	1	Philippine
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	15	19	navy	10	10	0	0	0	0.0	['navy']	1	navy
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	24	31	sending	10	10	0	0	0	0.0	['sending']	1	sending
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	32	42	additional	10	10	0	0	0	0.0	['additional']	1	additional
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	62	67	shoal	10	10	5	5	1	0.5	['shoal']	1	shoal
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	75	79	lies	10	10	0	0	0	0.0	['lies']	1	lies
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	90	100	kilometers	10	10	0	0	0	0.0	['kilometers']	1	kilometers
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	106	111	miles	10	10	0	0	0	0.0	['miles']	1	miles
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	122	129	nearest	10	10	0	0	0	0.0	['nearest']	1	nearest
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	130	140	philippine	10	10	0	0	0	0.0	['Philippine']	1	Philippine
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	141	146	coast	10	10	0	0	0	0.0	['coast']	1	coast
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	150	160	philippine	10	10	0	0	0	0.0	['Philippine']	1	Philippine
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	161	165	navy	10	10	0	0	0	0.0	['navy']	1	navy
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	166	174	official	10	10	0	0	0	0.0	['official']	1	official
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	175	179	told	10	10	0	0	0	0.0	['told']	1	told
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	184	194	associated	10	10	0	0	0	0.0	['Associated']	1	Associated
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  Philippine  navy  was  sending  additional  vessels  toward  the  shoal,  which  lies  about  200  kilometers  (124  miles)  from  the  nearest  Philippine  coast,  a  Philippine  navy  official  told  The  Associated  Press. 	195	200	press	10	10	0	0	0	0.0	['Press']	1	Press
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 He  spoke  on  condition  of  anonymity  because  of  a  lack  of  authority  to  discuss  the  situation  with  the  media. 	3	8	spoke	10	10	0	0	0	0.0	['spoke']	1	spoke
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 He  spoke  on  condition  of  anonymity  because  of  a  lack  of  authority  to  discuss  the  situation  with  the  media. 	25	34	anonymity	10	10	6	8	1	0.7	['anonymity']	1	anonymity
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 He  spoke  on  condition  of  anonymity  because  of  a  lack  of  authority  to  discuss  the  situation  with  the  media. 	12	21	condition	10	10	0	0	0	0.0	['condition']	1	condition
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 He  spoke  on  condition  of  anonymity  because  of  a  lack  of  authority  to  discuss  the  situation  with  the  media. 	56	65	authority	10	10	2	2	1	0.2	['authority']	1	authority
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 He  spoke  on  condition  of  anonymity  because  of  a  lack  of  authority  to  discuss  the  situation  with  the  media. 	48	52	lack	10	10	0	0	0	0.0	['lack']	1	lack
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 He  spoke  on  condition  of  anonymity  because  of  a  lack  of  authority  to  discuss  the  situation  with  the  media. 	69	76	discuss	10	10	0	0	0	0.0	['discuss']	1	discuss
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 He  spoke  on  condition  of  anonymity  because  of  a  lack  of  authority  to  discuss  the  situation  with  the  media. 	81	90	situation	10	10	0	0	0	0.0	['situation']	1	situation
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 He  spoke  on  condition  of  anonymity  because  of  a  lack  of  authority  to  discuss  the  situation  with  the  media. 	100	105	media	10	10	0	0	0	0.0	['media']	1	media
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	4	12	standoff	10	10	4	3	1	0.35	['standoff']	1	standoff
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	13	18	began	10	10	0	0	0	0.0	['began']	1	began
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	19	25	sunday	10	10	0	0	0	0.0	['Sunday']	1	Sunday
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	33	43	philippine	10	10	0	0	0	0.0	['Philippine']	1	Philippine
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	49	61	surveillance	10	10	7	6	1	0.65	['surveillance']	1	surveillance
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	44	48	navy	10	10	0	0	0	0.0	['navy']	1	navy
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	68	75	spotted	10	10	0	0	0	0.0	['spotted']	1	spotted
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	62	67	plane	10	10	0	0	0	0.0	['plane']	1	plane
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	82	89	chinese	10	10	0	0	0	0.0	['Chinese']	1	Chinese
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	106	114	anchored	10	10	2	5	1	0.35	['anchored']	1	anchored
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	90	97	fishing	10	10	0	0	0	0.0	['fishing']	1	fishing
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	98	105	vessels	10	10	0	0	0	0.0	['vessels']	1	vessels
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	120	126	lagoon	10	10	4	2	1	0.3	['lagoon']	1	lagoon
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	130	141	scarborough	10	10	0	0	0	0.0	['Scarborough']	1	Scarborough
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	147	157	philippine	10	10	0	0	0	0.0	['Philippine']	1	Philippine
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	158	165	foreign	10	10	0	0	0	0.0	['Foreign']	1	Foreign
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	166	173	affairs	10	10	0	0	0	0.0	['Affairs']	1	Affairs
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	 The  standoff  began  Sunday  when  a  Philippine  navy  surveillance  plane  spotted  eight  Chinese  fishing  vessels  anchored  in  a  lagoon  at  Scarborough,  the  Philippine  Foreign  Affairs  Department  said. 	174	184	department	10	10	0	0	0	0.0	['Department']	1	Department
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 The  market  was  bracing  itself  for  at  least  50  billion  euros  in  new  cash. 	15	22	bracing	10	10	7	10	1	0.85	['bracing']	1	bracing
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 The  market  was  bracing  itself  for  at  least  50  billion  euros  in  new  cash. 	4	10	market	10	10	0	0	0	0.0	['market']	1	market
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 The  market  was  bracing  itself  for  at  least  50  billion  euros  in  new  cash. 	54	59	euros	10	10	0	0	0	0.0	['euros']	1	euros
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 The  market  was  bracing  itself  for  at  least  50  billion  euros  in  new  cash. 	67	71	cash	10	10	0	0	0	0.0	['cash']	1	cash
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 You  can't  put  out  a  number  as  low  as  15  billion  without  an  explanation,  said  a  London-based  banking  analyst  who  did  not  want  to  be  named. 	59	70	explanation	10	10	3	2	1	0.25	['explanation']	1	explanation
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 You  can't  put  out  a  number  as  low  as  15  billion  without  an  explanation,"  said  a  London-based  banking  analyst  who  did  not  want  to  be  named. 	6	9	n't	10	10	0	0	0	0.0	["n't"]	1	n't
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 You  can't  put  out  a  number  as  low  as  15  billion  without  an  explanation,"  said  a  London-based  banking  analyst  who  did  not  want  to  be  named. 	10	13	put	10	10	0	0	0	0.0	['put']	1	put
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 You  can't  put  out  a  number  as  low  as  15  billion  without  an  explanation,"  said  a  London-based  banking  analyst  who  did  not  want  to  be  named. 	20	26	number	10	10	0	0	0	0.0	['number']	1	number
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 You  can't  put  out  a  number  as  low  as  15  billion  without  an  explanation,"  said  a  London-based  banking  analyst  who  did  not  want  to  be  named. 	30	33	low	10	10	0	0	0	0.0	['low']	1	low
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 You  can't  put  out  a  number  as  low  as  15  billion  without  an  explanation,"  said  a  London-based  banking  analyst  who  did  not  want  to  be  named. 	59	70	explanation	10	10	0	0	0	0.0	['explanation']	1	explanation
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 You  can't  put  out  a  number  as  low  as  15  billion  without  an  explanation,"  said  a  London-based  banking  analyst  who  did  not  want  to  be  named. 	80	92	london-based	10	10	0	0	0	0.0	['London-based']	1	London-based
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 You  can't  put  out  a  number  as  low  as  15  billion  without  an  explanation,"  said  a  London-based  banking  analyst  who  did  not  want  to  be  named. 	101	108	analyst	10	10	4	5	1	0.45	['analyst']	1	analyst
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 You  can't  put  out  a  number  as  low  as  15  billion  without  an  explanation,"  said  a  London-based  banking  analyst  who  did  not  want  to  be  named. 	93	100	banking	10	10	0	0	0	0.0	['banking']	1	banking
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 You  can't  put  out  a  number  as  low  as  15  billion  without  an  explanation,"  said  a  London-based  banking  analyst  who  did  not  want  to  be  named. 	132	137	named	10	10	0	0	0	0.0	['named']	1	named
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 Spanish  lenders  must  set  aside  30  billion  euros,  on  top  of  54  billion  euros  ordered  in  February,  as  provisions  against  loans  which  are  still  performing  as  well  as  bad  ones  while  defaults  rise  in  an  recession  which  has  sent  unemployment  to  24  percent. 	8	15	lenders	10	10	3	2	1	0.25	['lenders']	1	lenders
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 Spanish  lenders  must  set  aside  30  billion  euros,  on  top  of  54  billion  euros  ordered  in  February,  as  provisions  against  loans  which  are  still  performing  as  well  as  bad  ones  while  defaults  rise  in  an  recession  which  has  sent  unemployment  to  24  percent. 	0	7	spanish	10	10	0	0	0	0.0	['Spanish']	1	Spanish
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 Spanish  lenders  must  set  aside  30  billion  euros,  on  top  of  54  billion  euros  ordered  in  February,  as  provisions  against  loans  which  are  still  performing  as  well  as  bad  ones  while  defaults  rise  in  an  recession  which  has  sent  unemployment  to  24  percent. 	25	30	aside	10	10	0	1	1	0.05	['aside']	1	aside
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 Spanish  lenders  must  set  aside  30  billion  euros,  on  top  of  54  billion  euros  ordered  in  February,  as  provisions  against  loans  which  are  still  performing  as  well  as  bad  ones  while  defaults  rise  in  an  recession  which  has  sent  unemployment  to  24  percent. 	21	24	set	10	10	0	0	0	0.0	['set']	1	set
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 Spanish  lenders  must  set  aside  30  billion  euros,  on  top  of  54  billion  euros  ordered  in  February,  as  provisions  against  loans  which  are  still  performing  as  well  as  bad  ones  while  defaults  rise  in  an  recession  which  has  sent  unemployment  to  24  percent. 	100	110	provisions	10	10	10	6	1	0.8	['provisions']	1	provisions
3JMQI2OLFZ6ZDU99C032ZLVYLXBNDL	 Spanish  lenders  must  set  aside  30  billion  euros,  on  top  of  54  billion  euros  ordered  in  February,  as  provisions  against  loans  which  are  still  performing  as  well  as  bad  ones  while  defaults  rise  in  an  recession  which  has  sent  unemployment  to  24  percent. 	42	47	euros	10	10	0	0	0	0.0	['euros']	1	euros
