push	N
down	N
to	N
close	N
it	N
.	N

After	N
it	N
's	N
closed	N
I	N
like	N
to	N
run	N
both	N
hot	N
and	N
cold	N
water	N
to	N
make	N
warm	N
water	N
and	N
then	N
I	N
let	N
the	N
tub	N
fill	N
up	N
to	N
about	N
a	N
hand	N
's	N
height	N
from	N
the	N
top	N
of	N
the	N
tub	N
.	N

While	N
the	N
water	N
is	N
running	N
,	N
I	N
squirt	N
in	N
bubbles	N
and	N
make	N
sure	N
I	N
have	N
a	N
clean	N
washcloth	N
and	N
towel	N
.	N

After	N
I	N
carefully	N
climb	N
into	N
the	N
tub	N
,	N
I	N
make	N
sure	N
I	N
wash	N
my	N
whole	N
body	N
with	N
the	N
soap	N
and	N
washcloth	N
,	N
even	N
behind	N
my	N
ears	N
and	N
between	N
my	N
toes	N
.	N

Then	N
I	N
can	N
either	N
soak	C
and	N
relax	N
in	N
the	N
tub	N
or	N
I	N
can	N
play	N
with	N
toys	N
.	N

Fun	N
toys	N
for	N
the	N
bathtub	N
are	N
boats	N
and	N
plastic	N
water	N
animals	N
like	N
whales	N
and	N
ducks	N
.	N

Once	N
the	N
water	N
starts	N
to	N
turn	N
a	N
little	N
cold	N
,	N
it	N
's	N
time	N
to	N
get	N
out	N
so	N
I	N
open	N
the	N
drain	C
again	N
and	N
let	N
the	N
water	N
empty	N
out	N
.	N

While	N
it	N
's	N
draining	N
I	N
carefully	N
stand	N
up	N
and	N
reach	N
for	N
my	N
towel	N
to	N
dry	N
off	N
.	N

I	N
always	N
be	N
sure	N
the	N
tub	N
is	N
clean	N
when	N
I	N
'm	N
finished	N
,	N
with	N
toys	N
and	N
the	N
dirty	N
washcloth	N
put	N
where	N
they	N
belong	C
.	N

Last	N
night	N
,	N
I	N
took	N
a	N
bath	N
.	N

I	N
take	N
baths	N
when	N
I	N
have	N
time	N
to	N
relax	N
and	N
soak	C
in	N
bubbles	N
.	N

Baths	N
are	N
important	N
for	N
good	N
hygiene	C
and	N
self	C
esteem	N
.	N

I	N
always	N
feel	N
so	N
much	N
better	N
when	N
I	N
am	N
clean	N
and	N
smell	N
like	N
my	N
favorite	N
soap	N
.	N

I	N
like	N
to	N
fill	N
the	N
tub	N
up	N
as	N
full	N
as	N
I	N
can	N
and	N
pick	N
a	N
shower	N
gel	N
or	N
bubble	C
bath	N
to	N
make	N
lots	N
and	N
lots	N
of	N
bubbles	N
.	N

I	N
just	N
soak	C
in	N
the	N
bubbles	N
and	N
enjoy	N
the	N
time	N
to	N
myself	N
.	N

Then	N
I	N
wash	N
my	N
hair	N
with	N
shampoo	N
and	N
conditioner	N
.	N

Next	N
,	N
I	N
make	N
sure	N
to	N
scrub	N
everywhere	N
from	N
between	N
my	N
toes	N
to	N
behind	N
my	N
ears	N
with	N
soap	N
.	N

After	N
that	N
,	N
I	N
am	N
ready	N
to	N
dry	N
off	N
and	N
get	N
into	N
some	N
clean	N
clothes	N
.	N

If	N
I	N
do	N
n't	N
have	N
time	N
for	N
a	N
bath	N
,	N
I	N
just	N
take	N
a	N
shower	N
.	N

Showers	N
are	N
much	N
faster	N
!	N
No	N
matter	N
what	N
I	N
choose	N
,	N
I	N
make	N
sure	N
to	N
take	N
a	N
bath	N
or	N
a	N
shower	N
every	N
day	N
.	N

I	N
went	N
into	N
my	N
bathroom	N
and	N
started	N
to	N
run	N
the	N
bath	N
,	N
letting	N
the	N
water	N
get	N
warm	N
enough	N
.	N

Once	N
warm	N
,	N
I	N
plugged	N
up	N
the	N
drain	C
and	N
the	N
bath	N
began	N
to	N
fill	N
.	N

I	N
dripped	N
some	N
bubble	C
bath	N
into	N
the	N
water	N
to	N
get	N
it	N
nice	N
and	N
bubbly	N
.	N

Suds	N
filled	N
the	N
tub	N
along	N
with	N
warm	N
water	N
,	N
creating	N
a	N
heavenly	C
scent	C
.	N

Once	N
the	N
tub	N
was	N
filled	N
,	N
I	N
disrobed	N
and	N
got	N
in	N
.	N

I	N
sat	N
for	N
a	N
moment	N
,	N
relaxing	N
,	N
allowing	N
the	N
warm	N
water	N
to	N
sooth	N
my	N
skin	N
.	N

After	N
a	N
few	N
moments	N
,	N
I	N
grabbed	N
a	N
bar	N
of	N
soap	N
and	N
lathered	N
my	N
body	N
.	N

I	N
washed	N
myself	N
carefully	N
because	N
I	N
did	N
not	N
want	N
to	N
spill	N
water	N
onto	N
the	N
floor	N
.	N

I	N
washed	N
my	N
hair	N
and	N
dunked	N
my	N
head	N
under	N
water	N
to	N
clear	N
the	N
shampoo	N
and	N
conditioner	N
.	N

After	N
awhile	N
the	N
water	N
began	N
to	N
cool	N
.	N

Since	N
I	N
was	N
done	N
washing	N
,	N
I	N
unplugged	N
the	N
drain	C
and	N
let	N
the	N
water	N
drain	C
out	N
.	N

I	N
grabbed	N
a	N
towel	N
and	N
dried	N
off	N
.	N

I	N
then	N
left	N
the	N
tub	N
.	N

Each	N
night	N
after	N
we	N
finish	N
eating	N
our	N
dinner	N
,	N
I	N
go	N
upstairs	N
to	N
take	N
a	N
bath	N
.	N

The	N
first	N
thing	N
that	N
I	N
do	N
is	N
get	N
myself	N
a	N
clean	N
towel	N
and	N
wash	N
cloth	C
.	N

I	N
put	N
these	N
items	N
on	N
the	N
side	N
of	N
the	N
bath	N
tub	N
in	N
my	N
bathroom	N
.	N

I	N
then	N
put	N
the	N
stopper	N
in	N
the	N
drain	C
of	N
the	N
bathtub	N
and	N
turn	N
on	N
the	N
water	N
faucet	N
.	N

I	N
wait	N
for	N
the	N
water	N
to	N
warm	N
up	N
and	N
check	N
it	N
with	N
my	N
hand	N
to	N
make	N
sure	N
it	N
is	N
warm	N
and	N
not	N
too	N
hot	N
.	N

Once	N
the	N
bath	N
tub	N
is	N
half	N
way	N
full	N
,	N
I	N
turn	N
off	N
the	N
water	N
.	N

Then	N
I	N
take	N
off	N
my	N
clothes	N
and	N
climb	N
into	N
the	N
bath	N
tub	N
.	N

I	N
get	N
my	N
wash	N
cloth	C
and	N
put	N
it	N
under	N
the	N
water	N
.	N

I	N
then	N
get	N
the	N
soap	N
and	N
rub	C
it	N
on	N
my	N
wet	N
wash	N
cloth	C
to	N
make	N
suds	N
.	N

The	N
next	N
thing	N
to	N
do	N
is	N
take	N
the	N
wash	N
cloth	C
and	N
wash	N
my	N
entire	C
body	N
,	N
starting	N
with	N
my	N
face	N
and	N
ending	N
with	N
my	N
toes	N
.	N

After	N
I	N
have	N
washed	N
everything	N
,	N
I	N
rinse	N
the	N
soap	N
from	N
my	N
body	N
with	N
the	N
water	N
in	N
the	N
tub	N
.	N

Finally	N
,	N
I	N
get	N
out	N
of	N
the	N
tub	N
,	N
take	N
the	N
stopper	N
out	N
of	N
the	N
drain	C
to	N
let	N
the	N
water	N
out	N
,	N
and	N
use	N
my	N
towel	N
to	N
dry	N
off	N
.	N

I	N
decided	N
to	N
take	N
a	N
bath	N
yesterday	N
afternoon	N
after	N
working	N
out	N
.	N

Once	N
I	N
got	N
back	N
home	N
,	N
I	N
walked	N
to	N
my	N
bathroom	N
and	N
first	N
quickly	N
scrubbed	N
the	N
bathroom	N
tub	N
by	N
turning	N
on	N
the	N
water	N
and	N
rinsing	N
it	N
clean	N
with	N
a	N
rag	N
.	N

.	N

After	N
I	N
finished	N
,	N
I	N
plugged	N
the	N
tub	N
and	N
began	N
filling	N
it	N
with	N
warm	N
water	N
set	N
at	N
about	N
98	N
degrees	N
.	N

While	N
waiting	N
for	N
the	N
tub	N
to	N
fill	N
up	N
,	N
I	N
undressed	C
and	N
closed	N
the	N
bathroom	N
door	N
.	N

About	N
5	N
minutes	N
later	N
,	N
the	N
tub	N
was	N
filled	N
up	N
and	N
I	N
shut	N
off	N
the	N
water	N
.	N

I	N
briefly	N
tested	N
the	N
water	N
with	N
my	N
elbow	N
and	N
then	N
stepped	N
into	N
the	N
tub	N
to	N
lay	N
down	N
.	N

For	N
about	N
25	N
minutes	N
,	N
I	N
lay	N
in	N
the	N
tub	N
and	N
relaxed	N
by	N
closing	N
my	N
eyes	N
.	N

I	N
had	N
also	N
took	N
the	N
time	N
to	N
read	N
pages	N
of	N
a	N
book	N
I	N
had	N
brought	N
with	N
me	N
.	N

Once	N
my	N
body	N
was	N
totally	N
relaxed	N
,	N
I	N
took	N
a	N
quick	N
shower	N
to	N
rinse	N
myself	N
off	N
and	N
then	N
drained	N
the	N
tub	N
.	N

Next	N
,	N
I	N
dried	N
myself	N
off	N
with	N
a	N
towel	N
and	N
put	N
my	N
clothes	N
back	N
on	N
.	N

It	N
was	N
a	N
great	N
relaxing	N
experience	N
after	N
exercising	N
in	N
the	N
cold	N
winter	N
day	N
.	N

Last	N
night	N
,	N
I	N
decided	N
to	N
take	N
a	N
bath	N
.	N

I	N
chose	N
to	N
take	N
a	N
bath	N
because	N
I	N
find	N
it	N
to	N
be	N
more	N
relaxing	N
at	N
bed	N
time	N
than	N
taking	N
a	N
shower	N
.	N

I	N
put	N
my	N
hair	N
up	N
in	N
a	N
bun	C
so	N
it	N
would	N
stay	N
dry	N
.	N

I	N
stuck	C
the	N
stopper	N
in	N
the	N
drain	C
so	N
the	N
water	N
would	N
stay	N
in	N
the	N
tub	N
.	N

I	N
turned	N
on	N
the	N
faucets	N
and	N
felt	N
the	N
water	N
until	N
I	N
had	N
the	N
right	N
temperature	N
.	N

I	N
made	N
the	N
bath	N
a	N
little	N
hot	N
so	N
it	N
would	N
n't	N
get	N
cold	N
too	N
fast	N
.	N

While	N
the	N
water	N
was	N
running	N
,	N
I	N
took	N
the	N
bottle	N
of	N
bubble	C
bath	N
out	N
of	N
the	N
closet	N
.	N

I	N
opened	N
it	N
up	N
and	N
squirted	N
a	N
little	N
bit	N
of	N
bubble	C
bath	N
under	N
the	N
running	N
water	N
so	N
the	N
water	N
would	N
get	N
nice	N
and	N
foamy	N
.	N

I	N
then	N
took	N
out	N
a	N
fresh	N
towel	N
and	N
a	N
loofah	N
sponge	N
.	N

I	N
stepped	N
over	N
the	N
edge	N
of	N
the	N
tub	N
and	N
sunk	N
into	N
the	N
water	N
slowly	N
.	N

The	N
hot	N
water	N
felt	N
so	N
good	N
on	N
my	N
skin	N
and	N
I	N
instantly	C
felt	N
relaxed	N
.	N

I	N
grabbed	N
a	N
bar	N
of	N
soap	N
and	N
rubbed	N
some	N
on	N
my	N
loofah	N
before	N
scrubbing	N
down	N
.	N

After	N
a	N
good	N
scrub	N
,	N
I	N
soaked	C
in	N
the	N
tub	N
and	N
relaxed	N
for	N
a	N
good	N
twenty	N
minutes	N
.	N

Then	N
I	N
pulled	N
the	N
stopper	N
out	N
of	N
the	N
tub	N
and	N
sat	N
there	N
while	N
the	N
water	N
went	N
down	N
.	N

After	N
the	N
water	N
was	N
almost	N
all	N
gone	N
,	N
I	N
very	N
carefully	N
stood	N
up	N
and	N
blotted	N
myself	N
dry	N
with	N
a	N
towel	N
.	N

Finally	N
,	N
I	N
put	N
on	N
my	N
bathrobe	N
and	N
headed	N
to	N
my	N
room	N
.	N

Last	N
night	N
I	N
took	N
a	N
bath	N
.	N

First	N
,	N
I	N
plugged	N
the	N
bath	N
drain	C
.	N

Then	N
,	N
I	N
filled	N
the	N
bathtub	N
with	N
warm	N
water	N
.	N

I	N
poured	N
some	N
bubble	C
bath	N
mixture	C
into	N
the	N
tub	N
while	N
the	N
bath	N
was	N
filling	N
so	N
that	N
my	N
bath	N
would	N
have	N
bubbles	N
.	N

.	N

I	N
then	N
got	N
undressed	C
.	N

When	N
the	N
bath	N
was	N
full	N
,	N
I	N
turned	N
off	N
the	N
water	N
and	N
climbed	N
into	N
the	N
warm	N
tub	N
.	N

I	N
felt	N
very	N
relaxed	N
as	N
I	N
lay	N
in	N
the	N
warm	N
bubble	C
bath	N
.	N

I	N
shut	N
my	N
eyes	N
for	N
a	N
moment	N
to	N
enjoy	N
the	N
sensation	C
.	N

I	N
then	N
washed	N
my	N
hair	N
,	N
lathering	N
the	N
shampoo	N
into	N
my	N
hair	N
,	N
then	N
rinsing	N
it	N
off	N
in	N
the	N
bath	N
water	N
.	N

Next	N
,	N
I	N
washed	N
my	N
whole	N
body	N
with	N
a	N
bar	N
of	N
soap	N
.	N

When	N
I	N
was	N
completely	N
clean	N
,	N
I	N
stepped	N
out	N
of	N
the	N
bath	N
and	N
wrapped	N
a	N
towel	N
around	N
myself	N
.	N

I	N
wrapped	N
a	N
second	N
towel	N
around	N
my	N
hair	N
to	N
keep	N
it	N
from	N
dripping	N
everywhere	N
.	N

I	N
then	N
unplugged	N
the	N
bath	N
drain	C
to	N
let	N
the	N
water	N
drain	C
out	N
of	N
the	N
tub	N
.	N

Taking	N
a	N
bath	N
can	N
be	N
a	N
very	N
relaxing	N
thing	N
to	N
do	N
especially	N
right	N
before	N
bed	N
.	N

You	N
can	N
take	N
a	N
bath	N
to	N
clean	N
yourself	N
or	N
just	N
to	N
soak	C
and	N
relax	N
but	N
both	N
can	N
be	N
an	N
enjoyable	N
experience	N
.	N

Get	N
your	N
needed	N
items	N
together	N
first	N
.	N

This	N
will	N
include	N
a	N
towel	N
for	N
drying	N
off	N
and	N
any	N
personal	N
body	N
supplies	N
such	C
as	N
soaps	N
.	N

You	N
may	N
want	N
to	N
take	N
a	N
quick	N
shower	N
off	N
first	N
so	N
that	N
your	N
bath	N
water	N
stays	N
clean	N
as	N
you	N
soak	C
.	N

You	N
will	N
want	N
to	N
make	N
sure	N
the	N
tub	N
is	N
clean	N
first	N
and	N
you	N
might	N
want	N
to	N
wipe	C
the	N
bottom	N
and	N
sides	N
off	N
.	N

When	N
you	N
are	N
ready	N
for	N
your	N
bath	N
you	N
want	N
to	N
first	N
fill	N
your	N
tub	N
with	N
water	N
using	N
a	N
temperature	N
you	N
find	N
pleasant	N
but	N
make	N
sure	N
you	N
have	N
put	N
the	N
plug	N
in	N
so	N
your	N
water	N
does	N
not	N
drain	C
away	N
.	N

Its	N
nice	N
to	N
use	N
bubble	C
bath	N
,	N
or	N
bath	N
salts	N
,	N
or	N
even	N
bath	N
oils	N
.	N

When	N
taking	N
a	N
bath	N
setting	C
a	N
relaxing	N
atmosphere	N
is	N
also	N
nice	N
.	N

You	N
can	N
turn	N
on	N
some	N
soothing	C
music	N
.	N

Candle	N
in	N
the	N
room	N
and	N
around	N
the	N
tub	N
are	N
always	N
nice	N
too	N
.	N

We	N
had	N
just	N
come	N
home	N
from	N
the	N
beach	N
one	N
Saturday	N
afternoon	N
.	N

We	N
had	N
a	N
great	N
time	N
,	N
but	N
were	N
very	N
sweaty	N
,	N
sandy	N
and	N
sticky	N
with	N
old	N
sunscreen	N
,	N
sweat	C
and	N
salt	N
from	N
the	N
ocean	N
.	N

After	N
unpacking	N
the	N
car	N
,	N
I	N
had	N
to	N
take	N
a	N
bath	N
.	N

I	N
love	N
our	N
deep	N
soaking	C
tub	N
.	N

I	N
put	N
in	N
the	N
drain	C
plug	N
and	N
started	N
running	N
the	N
water	N
,	N
making	N
sure	N
the	N
temperature	N
of	N
the	N
water	N
was	N
just	N
right	N
,	N
and	N
put	N
in	N
my	N
favorite	N
bath	N
scents	N
and	N
soap	N
.	N

When	N
the	N
tub	N
was	N
full	N
,	N
I	N
immersed	N
myself	N
deep	N
into	N
the	N
tub	N
and	N
just	N
let	N
my	N
body	N
soak	C
for	N
a	N
while	N
.	N

It	N
was	N
good	N
to	N
sit	N
in	N
the	N
nice	N
,	N
warm	N
water	N
and	N
let	N
everything	N
just	N
relax	N
and	N
melt	C
away	N
from	N
me	N
.	N

I	N
washed	N
my	N
hair	N
with	N
my	N
favorite	N
shampoo	N
,	N
as	N
I	N
had	N
a	N
lot	N
of	N
sand	N
in	N
it	N
from	N
playing	N
at	N
the	N
beach	N
that	N
day	N
.	N

I	N
scrubbed	N
my	N
body	N
well	N
with	N
a	N
washcloth	N
,	N
to	N
get	N
off	N
all	N
the	N
sand	N
and	N
ocean	N
salt	N
that	N
had	N
dried	N
on	N
my	N
skin	N
,	N
along	N
with	N
the	N
sunscreen	N
that	N
I	N
had	N
been	N
using	N
.	N

It	N
was	N
very	N
relaxing	N
and	N
I	N
felt	N
really	N
good	N
.	N

I	N
then	N
pulled	N
the	N
drain	C
on	N
the	N
tub	N
and	N
let	N
all	N
the	N
dirty	N
water	N
go	N
down	N
.	N

I	N
had	N
a	N
big	N
,	N
fluffy	N
bath	N
towel	N
that	N
I	N
dried	N
off	N
in	N
,	N
and	N
I	N
put	N
on	N
clean	N
clothes	N
.	N

I	N
was	N
ready	N
to	N
finish	N
up	N
our	N
fun	N
day	N
with	N
some	N
dinner	N
and	N
good	N
times	C
with	N
my	N
family	N
.	N

After	N
a	N
long	N
day	N
,	N
I	N
decided	N
to	N
take	N
a	N
bath	N
.	N

I	N
changed	N
out	N
of	N
my	N
clothes	N
into	N
a	N
plush	N
bathrobe	N
.	N

I	N
placed	N
a	N
plug	N
in	N
the	N
tub	N
drain	C
so	N
the	N
tub	N
could	N
fill	N
up	N
.	N

I	N
turned	N
on	N
the	N
water	N
and	N
adjusted	N
it	N
so	N
it	N
was	N
just	N
the	N
right	N
temperature	N
-	N
hot	N
,	N
but	N
not	N
too	N
hot	N
.	N

I	N
sprinkled	N
in	N
some	N
lavender	N
scented	N
bath	N
salts	N
to	N
make	N
it	N
extra	N
relaxing	N
.	N

It	N
took	N
about	N
five	N
minutes	N
for	N
the	N
whole	N
tub	N
to	N
fill	N
up	N
.	N

I	N
did	N
n't	N
fill	N
it	N
all	N
the	N
way	N
to	N
the	N
top	N
.	N

I	N
had	N
to	N
leave	N
some	N
room	N
since	N
I	N
'd	N
be	N
getting	N
in	N
.	N

When	N
it	N
was	N
ready	N
,	N
I	N
dipped	N
my	N
toe	N
in	N
first	N
,	N
testing	N
out	N
the	N
water	N
.	N

I	N
hung	N
my	N
robe	N
on	N
the	N
back	N
of	N
the	N
door	N
,	N
and	N
got	N
into	N
the	N
tub	N
.	N

I	N
eased	N
in	N
slowly	N
since	N
the	N
water	N
was	N
hot	N
.	N

I	N
got	N
nestled	N
in	N
to	N
the	N
water	N
and	N
washed	N
myself	N
with	N
a	N
washcloth	N
and	N
soap	N
.	N

Then	N
I	N
leaned	N
my	N
head	N
against	N
the	N
rim	N
of	N
the	N
bathtub	N
.	N

I	N
breathed	N
in	N
the	N
aroma	N
of	N
lavender	N
,	N
closed	N
my	N
eyes	N
,	N
and	N
felt	N
my	N
body	N
and	N
mind	N
completely	N
relax	N
.	N

After	N
going	N
to	N
the	N
gym	N
,	N
I	N
knew	N
I	N
needed	N
to	N
take	N
a	N
bath	N
.	N

I	N
went	N
to	N
the	N
bathroom	N
and	N
turned	N
the	N
faucet	N
on	N
in	N
the	N
tub	N
while	N
plugging	N
the	N
drain	C
to	N
fill	N
it	N
.	N

When	N
the	N
water	N
was	N
at	N
a	N
good	N
level	N
I	N
shut	N
the	N
water	N
off	N
.	N

I	N
took	N
off	N
all	N
my	N
dirty	N
gym	N
clothes	N
.	N

I	N
then	N
made	N
sure	N
the	N
temperature	N
of	N
the	N
water	N
was	N
nice	N
and	N
warm	N
before	N
I	N
slowly	N
got	N
inside	N
.	N

I	N
soaked	C
in	N
the	N
water	N
for	N
a	N
little	N
while	N
before	N
I	N
grabbed	N
a	N
bar	N
of	N
soap	N
and	N
scrubbed	N
and	N
cleaned	N
my	N
body	N
with	N
it	N
.	N

I	N
also	N
used	N
some	N
shampoo	N
to	N
clean	N
my	N
hair	N
.	N

After	N
dipping	N
into	N
the	N
water	N
to	N
rinse	N
all	N
the	N
shampoo	N
and	N
soap	N
off	N
my	N
body	N
,	N
I	N
unplugged	N
the	N
drain	C
and	N
emptied	N
the	N
water	N
from	N
the	N
tub	N
.	N

I	N
got	N
out	N
and	N
dried	N
myself	N
with	N
a	N
towel	N
.	N

It	N
sure	N
made	N
me	N
feel	N
a	N
lot	N
better	N
to	N
be	N
clean	N
after	N
a	N
workout	N
.	N

After	N
a	N
long	N
day	N
of	N
work	N
,	N
I	N
was	N
very	N
sore	N
and	N
tired	N
.	N

I	N
had	N
stood	N
for	N
five	N
hours	N
straight	N
and	N
was	N
constantly	C
helping	N
customers	N
on	N
the	N
ground	N
floor	N
.	N

Retail	C
is	N
difficult	N
and	N
it	N
was	N
painful	N
for	N
my	N
feet	N
because	N
I	N
often	N
had	N
to	N
wear	N
high	N
heels	N
everyday	N
.	N

When	N
I	N
finally	N
got	N
home	N
from	N
work	N
,	N
I	N
put	N
my	N
stuff	N
down	N
and	N
began	N
to	N
change	N
into	N
more	N
comfortable	N
attire	N
.	N

Once	N
I	N
did	N
,	N
I	N
went	N
to	N
the	N
bathroom	N
and	N
turned	N
on	N
the	N
hot	N
water	N
to	N
prepare	N
my	N
bath	N
.	N

While	N
that	N
happened	N
,	N
I	N
washed	N
my	N
face	N
and	N
took	N
the	N
makeup	N
off	N
my	N
face	N
.	N

Once	N
I	N
cleaned	N
my	N
face	N
,	N
I	N
crawled	N
into	N
the	N
shower	N
and	N
allowed	N
the	N
hot	N
water	N
to	N
calm	N
my	N
body	N
down	N
and	N
help	N
me	N
relax	N
.	N

I	N
put	N
shampoo	N
on	N
my	N
hair	N
and	N
washed	N
my	N
hair	N
and	N
massaged	N
my	N
scalp	N
.	N

I	N
then	N
placed	N
conditioner	N
on	N
my	N
hair	N
and	N
lathered	N
it	N
all	N
over	N
my	N
hair	N
.	N

I	N
then	N
washed	N
it	N
off	N
and	N
focused	N
on	N
washing	N
my	N
body	N
.	N

After	N
washing	N
my	N
body	N
,	N
and	N
rinsing	N
off	N
the	N
soap	N
suds	N
,	N
I	N
simply	C
let	N
the	N
hot	N
water	N
go	N
all	N
over	N
my	N
body	N
and	N
allowed	N
it	N
to	N
help	N
me	N
relax	N
.	N

I	N
needed	N
a	N
bath	N
.	N

I	N
turned	N
on	N
the	N
cold	N
and	N
hot	N
taps	N
to	N
let	N
the	N
bathtub	N
fill	N
with	N
warm	N
water	N
.	N

Then	N
I	N
got	N
a	N
towel	N
and	N
draped	N
it	N
over	N
the	N
curtain	N
rod	N
.	N

I	N
took	N
off	N
my	N
clothes	N
and	N
grabbed	N
my	N
favorite	N
rubber	N
ducky	N
from	N
a	N
shelf	N
.	N

I	N
dropped	N
him	N
into	N
the	N
tub	N
.	N

If	N
I	N
needed	N
a	N
bath	N
,	N
so	N
did	N
he	N
.	N

I	N
also	N
poured	N
some	N
bubble	C
bath	N
into	N
the	N
tub	N
as	N
it	N
was	N
filling	N
with	N
water	N
.	N

It	N
foamed	N
up	N
into	N
lots	N
of	N
bubbles	N
.	N

When	N
the	N
tub	N
was	N
full	N
enough	N
,	N
I	N
turned	N
off	N
the	N
water	N
and	N
got	N
into	N
the	N
tub	N
,	N
being	N
careful	N
not	N
to	N
slip	N
on	N
the	N
slippery	C
porcelain	N
.	N

I	N
lay	N
back	N
in	N
the	N
warm	N
water	N
and	N
shut	N
my	N
eyes	N
,	N
relaxing	N
.	N

When	N
the	N
water	N
started	N
to	N
get	N
cold	N
,	N
I	N
stood	N
up	N
and	N
grabbed	N
the	N
towel	N
from	N
the	N
curtain	N
rod	N
.	N

I	N
draped	N
it	N
around	N
myself	N
and	N
then	N
opened	N
the	N
tub	N
's	N
drain	C
so	N
the	N
water	N
could	N
drain	C
out	N
.	N

I	N
went	N
off	N
to	N
get	N
dressed	N
,	N
and	N
when	N
I	N
was	N
done	N
I	N
went	N
back	N
to	N
the	N
bathroom	N
and	N
turned	N
the	N
shower	N
on	N
for	N
a	N
minute	N
so	N
the	N
bubbles	N
would	N
all	N
go	N
down	N
the	N
drain	C
.	N

I	N
picked	N
up	N
my	N
rubber	N
ducky	N
and	N
gave	N
him	N
a	N
squeeze	C
until	N
he	N
quacked	N
.	N

Then	N
I	N
put	N
him	N
on	N
the	N
shelf	N
until	N
next	N
time	N
.	N

After	N
a	N
long	N
day	N
of	N
work	N
I	N
decided	N
to	N
take	N
a	N
bath	N
.	N

First	N
I	N
put	N
on	N
some	N
good	N
relaxing	N
acoustic	N
music	N
to	N
listen	N
to	N
while	N
I	N
took	N
the	N
bath	N
.	N

Then	N
I	N
got	N
the	N
water	N
nice	N
and	N
hot	N
and	N
then	N
stopped	N
the	N
drain	C
.	N

After	N
the	N
tub	N
was	N
full	N
I	N
added	N
lavender	N
bubbles	N
.	N

I	N
got	N
a	N
tray	C
to	N
place	N
across	N
the	N
bath	N
with	N
my	N
wine	N
and	N
a	N
magazine	N
and	N
some	N
chocolate	N
.	N

I	N
sank	N
into	N
the	N
water	N
and	N
sighed	N
with	N
relief	C
.	N

I	N
drank	N
three	N
glasses	N
of	N
wine	N
and	N
haphazardly	N
paged	N
through	N
the	N
magazine	N
.	N

When	N
I	N
was	N
done	N
with	N
my	N
bath	N
I	N
pulled	N
the	N
plug	N
and	N
drained	N
the	N
water	N
.	N

Then	N
I	N
turned	N
on	N
the	N
shower	N
to	N
rinse	N
myself	N
off	N
.	N

Once	N
all	N
the	N
soap	N
